col0,ra_j2000,dec_j2000,primary_name,gaiaedr3_source_id,hip,hd,tic,parallax,pmra,pmdec,gmag,bp_rp,radial_velocity,spectrum_harps_1d,spectrum_harps_2d,spectrum_sophie_1d,spectrum_sophie_2d,Teff(K),Teff_err(K),logg,logg_err,Fe/H,Fe/H_err,alpha,alpha_err,vmic,vmic_err,vmac,vmac_err,vsini,vsini_err,Notes,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,Bmag,e_Bmag,Vmag,e_Vmag,Mass,Mass-err,Mass+err,Radius,Radius-err,Radius+err,Age,Age-err,Age+err,MIST logg,MIST logg-err,MIST logg+err,Density,Density-err,density+err,MIST Teff,MIST Teff-err,MIST Teff+err,logLuminosity,logLuminosity-err,logLuminosity+err,deltanu,deltanu-err,deltanu+err,numax,numax-err,numax+err,Unnamed: 75,Unnamed: 76,Unnamed: 77,ra,dec,season_length,airmass_min,airmass_mean,tyr_rise,tyr_set,eff_nights,eff_airmass_mean,eff_seeing,nb_subexp,snr_550,snr_550_texp15,sig_rv_texp15,texp_snr_250,sig_rv_osc_texp15,sig_rv_osc+gr_texp15,HZ_period_inf,HZ_period_sup,HZ_amp_inf,HZ_amp_sup,HZ_mp_min_texp15,HZ_mp_min_osc_texp15,HZ_mp_min_osc+gr_texp15,NIGHTS,FIRST_NIGHT,LAST_NIGHT,ruwe,Teff_spec,Fe/H_spec,logg_spec,vsini_spec,Teff_phot,logRHK,Teff_gspphot,logg_gspphot,source_id,teff_gspspec,logg_gspspec,mh_gspspec,alphafe_gspspec,logg_gspphot_corrected,mh_gspspec_corrected
675,5.75087,22.375,HD1832,2800690281858225408,1813.0,1832,238305920,24.6955,202.474,-221.061,7.422892,0.808092,-30.6,,,True,True,5548.40576587939,101.338637152834,3.91698471800268,0.0643980601053772,-0.008,0.0890211023353324,0.0067508279661351,0.0,0.611095174851297,0.0458497067551183,3.6,0.0,0.0,0.0,,5.953,0.135,5.957,0.045,6.03,0.014,6.375,0.027,6.112,0.023,6.024,0.017,8.223,0.024,7.57,0.03,0.973109012972119,-0.0392772779542249,0.0397643629369612,1.14937867139567,-0.0106428442342477,0.0101304325827727,9.95382479614263,-0.105401711767398,0.0890793889369395,4.30505598503187,-0.0233281629947681,0.0234012698889261,0.903836626063844,-0.0528317526956785,0.0567084025119293,5727.52611247163,-75.2916906116288,78.7089941393551,0.106863308964013,-0.01695478562443,0.0175486178670165,114.808843997708,-3.08139958034265,3.17210437137373,2295.8991749336,-3.08139958034265,3.17210437137373,,,,0.3833913333333333,22.375,264,1.005967791367908,1.0628587098047817,2025.4210551613503,2026.1085532837856,195.61905465702304,1.067291625292503,0.8988302569616957,1.0,276.0,276.0,0.1965,14.276006018004018,0.4809119294635501,0.9821076478516828,318.1119076325314,713.7715223240443,0.0730553818518328,0.0956412650706562,4.485431323256211,10.977595074521066,22.41820054190035,243,2020-06-08,2020-02-05,0.9414976,5548.40576587939,-0.008,3.91698471800268,0.0,5760,-4.8091703146650815,5658.773,4.3054,2800690281858225408,5770.0,4.090000152587891,-0.10000000149011612,0.07999999821186066,4.362416729524225,-0.0269056428523977
677,13.746959,24.100271,HD5294,2804011562888218240,4290.0,5294,13961725,33.3998,-184.712,-179.607,7.263617,0.812767,-8.54,,,,,5761.57004817453,122.662220189654,4.5239570602922,0.162535840397379,-0.1105,0.0927993083434909,0.0441302994249594,0.0,1.13633141370365,0.0379025825843719,4.27,0.0,2.53841044045241,1.20060820123261,,5.823,0.159,5.784,0.047,5.876,0.014,6.204,0.026,5.94,0.031,5.819,9.998,8.052,0.024,7.416,0.023,0.976059537707476,-0.0272045582869918,0.0183828850762078,0.903660094534908,-0.0072370835986023,0.0073986968420847,9.09348341497795,-0.514105125558972,0.363694851173786,4.51680277490425,-0.0169816663967124,0.0098252422418951,1.87370912954482,-0.0825692213500393,0.0555402886868119,5843.82953116521,-69.2912763903987,67.3747147258173,-0.0670634938654095,-0.0156491288561554,0.015353190445591,162.70585254129,-3.32523844409195,2.21637811143904,3693.80519611469,-3.32523844409195,2.21637811143904,,,,0.9164639333333334,24.100271,264,1.003135795328247,1.060357340912638,2025.4440816154863,2026.128290244474,191.99989150734825,1.0619363142191822,0.9045802020734232,1.0,294.0,294.0,0.1933,13.832083379312204,0.1988957113456297,0.2906356040739702,330.01630093284297,738.4192139409389,0.0717411053042792,0.0938333588049154,4.535370268495357,4.666661643912072,6.819141633126086,243,2020-06-15,2020-02-12,0.9497821,5761.57004817453,-0.1105,4.5239570602922,2.53841044045241,5740,,5656.0586,4.4304,2804011562888218240,5825.0,4.889999866485596,-0.1599999964237213,0.14000000059604645,4.508917002929361,-0.08368425453819532
681,354.02505,18.442621,HD221914,2821292758941963776,116478.0,221914,434284083,28.9344,672.542,220.726,7.468741,0.865207,-22.42,,,,,5697.38714034722,122.012665749214,4.38093373441167,0.177713682248466,0.0460000000000002,0.0980755388013586,0.0,0.0,1.09789275602385,0.0357717783538305,3.86,0.0,2.27154828977346,0.909824012733294,,5.918,0.136,5.878,0.046,5.951,0.015,6.346,0.02,6.03,0.018,5.975,0.017,8.338,0.023,7.647,0.023,1.00920554295535,-0.0467418491707796,0.0461986820409468,1.00585061052362,-0.0085721339121321,0.0099406047262673,9.59113286869042,-0.353589774717612,0.215920361754378,4.43725797483708,-0.0271934026442207,0.024540452626745,1.40021080274462,-0.0957566550282527,0.0921399809911148,5796.97383058494,-89.4359322450837,81.7691047925127,0.0118489196029074,-0.02013878736988,0.0197007709983409,141.371125617142,-4.50207058124488,4.22491571575273,3090.83444556556,-4.50207058124488,4.22491571575273,,,,23.60167,18.442621,269,1.0159685814523245,1.0725373969698295,2025.3914497203173,2026.0789478427528,198.0281583025284,1.074834808040561,0.8914175980012335,1.0,268.0,268.0,0.2121,14.487513924117296,0.232371703119343,0.3815424189025316,373.0653118788716,813.1422084169923,0.0680900039476034,0.0882830315111676,5.162894905694532,5.656344565122197,9.287427679671143,242,2020-05-28,2021-01-24,3.1620426,5697.38714034722,0.0460000000000002,4.38093373441167,2.27154828977346,5580,,5477.545,4.3649,2821292758941963776,5633.0,4.130000114440918,-0.05999999865889549,0.029999999329447746,4.432150859665069,0.01094677081360152
684,345.77075,20.918573,HD217813,2832641058969396864,113829.0,217813,245325810,41.1604,-117.123,-28.53,6.509276,0.783836,1.48,,,,,5884.56966459039,121.640126564107,4.52179896558542,0.166512112306583,0.0834999999999999,0.0872612208323779,0.0,0.0,1.25005604990883,0.038897483917423,4.6,0.0,3.56036924259578,1.04742893148674,,5.091,0.217,4.938,0.085,5.182,0.015,5.492,0.026,5.232,0.023,5.148,0.02,7.237,0.063,6.636,0.032,1.06880835946889,-0.0308511238994142,0.0215921396063403,1.00450253772823,-0.0072894369950296,0.0078178883500783,9.05957836393812,-0.519372889961081,0.339516772970606,4.46411364213969,-0.0169335741516559,0.0109735000023603,1.49264225411234,-0.0662026415226535,0.0463866474617853,5929.92895298797,-66.683364014958,63.3344565141497,0.0498777243767019,-0.0153343988153647,0.0150513250085264,145.465715250451,-3.01330278641151,2.05099016029524,3248.58938465335,-3.01330278641151,2.05099016029524,,,,23.05138333333333,20.918573,271,1.0090934781650265,1.0686321829638312,2025.3585547858368,2026.0592108820647,203.55146343170688,1.0692925518420746,0.8819751544308198,1.0,417.0,417.0,0.1438,11.61430524529708,0.1555657340595774,0.2792779080272239,470.6046035129048,965.6975785396676,0.061870488391202,0.0786222016811627,3.799598233591533,4.110481838248542,7.379303518924746,247,2020-05-17,2021-01-18,1.0471566,5884.56966459039,0.0834999999999999,4.52179896558542,3.56036924259578,5890,,5771.534,4.3264,2832641058969396864,,,,,4.3870287754562876,
824,103.827774,25.375696,37Gem,3381727613874753536,33277.0,50692,80226651,57.4559,-37.595,24.234,5.602784,0.77304,-14.94,,,,,5900.29125015337,106.272926059645,4.18820510724022,0.0586874893691783,-0.172677823294792,0.0084981397303075,,,1.10545835636866,0.0893884071290732,,,,,,4.312,0.25,4.017,0.143,4.335,0.014,4.913,0.276,4.509,0.204,4.293,0.036,6.344,0.022,5.762,0.023,0.959628908941424,-0.0355683797024706,0.0368421202259723,1.05889463394832,-0.0113898050029155,0.0113590007194873,9.82237814134894,-0.154576776206536,0.12866281655953,4.37079692019029,-0.025628511391198,0.0237750214903452,1.14159990607785,-0.0755508920825136,0.0771373809021982,5909.12798377055,-99.2030054969064,97.6100842152291,0.0900002773588568,-0.0225044736902831,0.0225440285119698,128.206401180773,-3.83602451613967,3.76649773319238,2627.23370272858,-3.83602451613967,3.76649773319238,,,,6.9218516,25.375696,262,1.001794885791344,1.0570723500608834,2025.6644776765063,2026.3453968120448,173.74178177216697,1.0648808579569644,0.9621152744976006,2.0,436.0,617.0,0.0975,9.548137870334918,0.2593138538965736,0.6130897603051441,306.28478948380257,689.2623488131045,0.074423616421348,0.0975282604977535,2.318148004247615,6.1654142859907655,14.576746710523262,242,2020-09-03,2020-05-01,0.94982505,5900.29125015337,-0.172677823294792,4.18820510724022,,6020,,5819.5,4.2841,3381727613874753536,5852.0,4.119999885559082,-0.27000001072883606,0.14000000059604645,4.337453082935989,-0.18777839828893403
843,76.98235,26.327965,HD32963,3421680597955802624,23884.0,32963,69528586,26.131,-69.896,-66.118,7.441481,0.822237,-62.43,,,True,True,5414.45643000718,106.024923807679,3.6098279092298,0.105168681806174,0.0934999999999997,0.0922506747561727,0.0,0.0,0.685013086115934,0.0720690604512134,3.4,0.0,0.0,0.0,,6.022,0.116,5.988,0.04,6.062,0.015,6.42,0.023,6.098,0.018,6.024,0.016,8.27,0.023,7.6,0.03,0.969179012548735,-0.0353330685099376,0.0397616472671628,1.08880639659316,-0.0099310464660105,0.0098212117395764,9.94641076361674,-0.127813761633256,0.0917092898378158,4.35008994086139,-0.021270775836153,0.0240491776188119,1.05806941514742,-0.0578504249474023,0.0685812004498145,5633.9482225327,-75.4669813902538,72.2850767593509,0.0313611224177195,-0.0167136709829665,0.0158142370864316,123.86386814326,-3.18353804560331,3.56695853840827,2567.77844800568,-3.18353804560331,3.56695853840827,,,,5.132156666666667,26.327965,262,1.0008758991098967,1.0559257658727943,2025.598687807545,2026.282896436532,177.838561024872,1.064139469719899,0.9448373110124806,1.0,270.0,270.0,0.2015,14.433756729740644,2.027619571314863,2.633588688308928,318.1119076325314,713.7715223240443,0.0730553818518328,0.0956412650706562,4.824022418436472,48.54234376220073,63.049582497980005,244,2020-08-10,2020-04-09,0.9419727,5414.45643000718,0.0934999999999997,3.6098279092298,0.0,5790,-5.102440470430987,5652.9697,4.2922,3421680597955802624,5727.0,4.099999904632568,0.029999999329447746,0.029999999329447746,4.346946300652642,0.09611469363021867
887,210.88475,10.786761,HD122742,3724242219117947904,68682.0,122742,457880598,66.1469,88.248,-309.491,6.107364,0.927704,-8.3,,,True,True,5301.0750919223,104.839486098828,3.92406412357378,0.0794818651014062,0.096,0.0784089228575005,0.0,0.0,0.314005823815664,0.106322419994248,3.1,0.0,0.0,0.0,,4.373,0.278,4.125,0.143,4.424,0.014,5.388,0.294,4.765,0.015,4.459,0.024,7.027,0.021,6.272,0.023,0.875940078216942,-0.0155703078858098,0.0245568941820457,0.924119396613848,-0.0074411835085171,0.0060981380020522,10.0561069157376,-0.100129134297788,0.054117423476491,4.44765235885257,-0.0104866468841314,0.0166125152100598,1.56339852864949,-0.0436448654088533,0.0699933473255916,5281.01537588225,-51.0601030405151,61.3339349757189,-0.223011429947986,-0.0132741491687661,0.0144161487866875,149.837533009761,-1.94707290798004,3.01917012676853,3328.3133252626,-1.94707290798004,3.01917012676853,,,,14.058983333333334,10.786761,267,1.0520315566790837,1.10751768499666,2025.9342161392465,2026.6250037551288,199.72352264702383,1.1109536738994978,0.9742638208135116,1.0,494.0,494.0,0.1057,10.670819872958855,0.3438009043676644,0.7657851457559077,223.91549969429528,520.2150210535058,0.0866237603713292,0.1147281374455764,2.0138299514344022,6.55020395975248,14.589981673479718,242,2020-12-12,2020-08-09,10.335547,5301.0750919223,0.096,3.92406412357378,0.0,5380,-4.964626248558243,5303.8096,4.4102,3724242219117947904,5609.0,4.360000133514404,-0.05999999865889549,0.05000000074505806,4.485242558747091,0.01094677081360152
938,192.19603,24.840227,HD111395,3957887649746830976,62523.0,111395,160010717,58.4858,-334.908,-105.517,6.114501,0.870126,-9.12,,,True,True,5426.10865972475,102.129925177989,3.99482099873317,0.0519781934749158,0.0819999999999998,0.120710700297301,0.0,0.0,0.860516431284012,0.0676314905494814,3.22,0.0,0.0,0.0,,4.454,0.258,4.299,0.147,4.58,0.014,5.123,0.262,4.705,0.036,4.645,0.02,7.001,0.021,6.29,0.023,0.909221551541975,-0.0343483051689668,0.0458366200678614,0.960660422609644,-0.0096133658126313,0.0088485224032299,9.96275732118087,-0.190788184746969,0.116910435110849,4.43139412664261,-0.0229788415167809,0.0276056902320603,1.44515794346419,-0.0780087849842082,0.109475593145672,5471.08432979766,-77.1329336571698,90.066600696844,-0.127532462285089,-0.0199916868966656,0.0218923320271555,144.117766179552,-3.52551715549905,4.92769565468285,3141.07549196773,-3.52551715549905,4.92769565468285,,,,12.813068666666666,24.840227,272,1.002543006491169,1.063567796623944,2025.875005257181,2026.5756613534088,195.958272656618,1.067335598478934,0.9695177195811486,1.0,493.0,493.0,0.1101,10.681636723047845,0.3022326286666235,0.6960495513878713,250.66334740579285,574.246074790783,0.0819645710127363,0.1080509451929458,2.238096444682026,6.143739978979771,14.149191882685864,248,2020-11-20,2020-07-24,0.91060054,5426.10865972475,0.0819999999999998,3.99482099873317,0.0,5560,-4.494074176505032,5539.851,4.43,3957887649746830976,5734.0,4.739999771118164,-0.0,0.11999999731779099,4.508448202054464,0.06772538602467962
944,171.76347,21.852242,HD99505,3980413791141148672,55868.0,99505,3902250,30.7883,-27.335,-164.059,7.447334,0.82519,1.91,,,True,True,5477.12157845867,103.625340745587,3.98871721652817,0.0862358584329928,-0.164,0.0862684057916792,0.0639001850728788,0.0,0.428010563953198,0.0667187870441839,3.58,0.0,0.0,0.0,,6.022,0.106,5.852,0.041,5.93,0.015,6.306,0.019,6.028,0.016,5.944,0.02,8.234,0.028,7.59,0.03,0.917204146928819,-0.0351588426592512,0.0386742055169337,0.962889944740063,-0.0079971612665845,0.0080283932382018,9.85224372461949,-0.181744477798352,0.124316247517903,4.43306614637371,-0.0220385261924791,0.0238042693509257,1.44914008582318,-0.0799505997244747,0.0912218618406291,5714.73720549395,-69.7219479513442,67.4004654639257,-0.0509575844726662,-0.015260945358999,0.0154408289056326,144.194200208748,-3.67974364919198,4.08707150638654,3087.33305471392,-3.67974364919198,4.08707150638654,,,,11.450898,21.852242,262,1.0076169126180774,1.064128954563875,2025.8289523489084,2026.509871484448,183.6984015173048,1.0720681991004093,0.980582812853008,1.0,265.0,265.0,0.2053,14.569287935358965,0.3903714875733949,0.7894799663529305,259.81550319160743,592.7267663538906,0.0805149224139159,0.1059919473444241,4.387926373918841,8.343503877005505,16.873745572530844,241,2020-11-03,2020-06-30,1.1509639,5477.12157845867,-0.164,3.98871721652817,0.0,5640,-4.6357611347688525,5608.6636,4.3942,3980413791141148672,5785.0,4.400000095367432,-0.23999999463558197,0.12999999523162842,4.466490523751233,-0.15938907481963277
949,175.26257,34.201633,61UMa,4025850731201819392,56997.0,101501,101641846,104.4252,-12.522,-381.196,5.110995,0.906035,-5.6,,,,,5603.32103193067,123.885566253347,4.61915264495807,0.144143302097894,0.0359999999999995,0.0935159090065688,0.0,0.0,1.01492166768596,0.0647277617328373,3.57,0.0,2.81680205246693,0.962463769549755,,3.572,0.397,3.31,0.385,3.743,0.053,3.988,0.242,3.648,0.228,3.588,0.036,6.045,0.02,5.299,0.023,0.917790922798737,-0.0273672782057608,0.0217247979561443,0.845254330592831,-0.0111663402609546,0.0116123926305001,9.28262250518057,-0.548790679222652,0.351281904151417,4.54818700594243,-0.0199126520914401,0.0130510347367725,2.15169587319268,-0.111518917712577,0.0927426397311186,5499.82544083639,-79.0874274418429,76.3374140523511,-0.231086155425379,-0.0247573057636636,0.0240364964809219,174.466115390457,-4.32128417633768,3.57076834667507,4094.94150990107,-4.32128417633768,3.57076834667507,,,,11.684171333333335,34.201633,271,1.004295051096831,1.0649679455306424,2025.8289523489084,2026.532897938584,191.482618176314,1.0728275870020785,0.9764154268619474,2.0,551.0,779.0,0.0696,8.497526635538984,0.0755351499413612,0.1678197358121573,259.81550319160743,592.7267663538906,0.0805149224139159,0.1059919473444241,1.4570271089167706,1.5812753037450615,3.5131882828960324,249,2020-11-03,2020-07-08,1.1399417,5603.32103193067,0.0359999999999995,4.61915264495807,2.81680205246693,5500,,5394.317,4.4601,4025850731201819392,5696.0,4.889999866485596,-0.09000000357627869,0.07000000029802322,4.543725467890422,-0.01744254207985826
978,294.00272,0.0911868,HD184768,4239437599419697536,96402.0,184768,249736205,25.1271,-15.499,-384.588,7.391423,0.839624,-13.02,True,True,True,True,5497.2826535003,136.700557208521,3.87309063668724,0.214478714617781,-0.0008233976279766,0.0211500150474754,,,0.894052575562115,0.186491456591745,,,,,,5.861,0.128,5.79,0.04,5.869,0.015,6.289,0.018,5.975,0.021,5.894,0.018,8.187,0.022,7.55,0.03,0.968741765412896,-0.0313967346315042,0.0318627409343712,1.21265253926088,-0.0115979534548682,0.0113735962481589,9.99984080653258,-0.0900478388314117,0.0768609918352894,4.25627230687105,-0.0206390549815234,0.0221076577919597,0.765859542435402,-0.0417543708137107,0.0467962023548851,5712.74586400261,-87.1539176574252,91.8070048922573,0.148841330094053,-0.0202635423539609,0.021555365151922,106.056794938359,-2.60995998659644,2.83143184210768,2055.30520815534,-2.60995998659644,2.83143184210768,,,,19.60018133333333,0.0911868,271,1.1390821902640649,1.1844380552299103,2025.203948593779,2025.9013212047653,207.5470167868996,1.1768346375093983,0.9032019972446484,1.0,275.0,275.0,0.198,14.301938838683885,0.5700749269113519,1.0472809522100603,318.1119076325314,713.7715223240443,0.0730553818518328,0.0956412650706562,4.387874295367737,12.633419789030114,23.208773587024098,243,2020-03-23,2020-11-20,0.8089218,5497.2826535003,-0.0008233976279766,3.87309063668724,,5600,-4.994423338,5566.7124,4.2983,4239437599419697536,5669.0,3.9800000190734863,-0.09000000357627869,0.07999999821186066,4.354095513994813,-0.01744254207985826
979,295.624,1.5865244,HD186104,4240035046551668736,96948.0,186104,95320727,25.9582,159.964,-60.386,7.483775,0.817715,-61.39,,,True,True,5578.36835369479,139.571654981015,3.93820370247442,0.241586236159995,0.33,0.203790424045665,0.0,0.0,0.0124482218945421,0.124440720811641,3.27,0.0,0.0,0.0,,6.092,0.115,6.004,0.041,6.108,0.016,6.452,0.026,6.169,0.031,6.096,0.02,8.307,0.024,7.64,0.03,1.05624507885296,-0.0635607278789571,0.0573099858287536,1.05215350695919,-0.0104931592705813,0.0109640352493232,9.54773170095576,-0.451636374050677,0.259500832982388,4.41814135623725,-0.032889808711098,0.0284314725024686,1.28117253773317,-0.103466577472075,0.0977698978658819,5787.25003604284,-87.4652292623978,91.5588353145558,0.0480980294098963,-0.0194547070487234,0.0204503995846294,135.316001233242,-5.15257111292215,4.64939649980755,2958.14820708909,-5.15257111292215,4.64939649980755,,,,19.70826666666667,1.5865244,273,1.12341711793858,1.1711142370737917,2025.207238087228,2025.91118968511,209.33630460941487,1.163741937499675,0.8988963000287755,1.0,271.0,271.0,0.1629,14.40710156991185,0.4485921556688946,0.94235241175638,454.0599634503632,940.0102258517256,0.0628210234324772,0.080065385073481,4.180163320671545,11.511285912020211,24.18162668367335,245,2020-03-24,2020-11-23,0.9526689,5578.36835369479,0.33,3.93820370247442,0.0,5810,-5.050414383998636,5648.5737,4.3643,4240035046551668736,5766.0,4.159999847412109,0.05000000074505806,0.05000000074505806,4.431447658352725,0.11504090046321828
989,296.48892,4.248457,HD186704,4290328769993455744,97255.0,186704,398523562,34.3321,75.579,-13.423,6.875132,0.773877,-6.67,True,True,True,True,6013.21804568219,111.472017185406,,,0.105722664929442,0.0359927458719081,,,3.00033756415476,0.161084348585641,,,14.8580242866177,1.13893021116354,SB,5.458,0.205,5.317,0.073,5.544,0.012,5.9,0.02,5.624,0.051,5.521,0.02,7.624,0.025,7.007,0.023,1.08576417144234,-0.024414329246464,0.0166105356146877,1.01413180917792,-0.0057566906590789,0.0066143506402061,8.95702699516645,-0.523576802434008,0.346597434789313,4.46185956523813,-0.0138534310776626,0.0095208283037173,1.47021357643944,-0.0541098528017099,0.0401066924740918,5934.57143667789,-56.8484339219413,46.4647498785316,0.059419329261198,-0.0130183689754916,0.011712074319148,144.349533027322,-2.4463076278935,1.81705829850213,3231.35063425387,-2.4463076278935,1.81705829850213,,,,19.765928,4.248457,277,1.098472525371997,1.1500536954873022,2025.203948593779,2025.917768672006,211.27105250226992,1.140358064744582,0.8900671955627891,1.0,347.0,347.0,0.1731,12.731996952469574,,,502.5064206417319,1017.3583103495632,0.0600589127523317,0.0759780669278713,4.624864933021427,,,250,2020-03-22,2020-11-26,4.496151,6013.21804568219,0.105722664929442,,14.8580242866177,5910,-4.382657927,5830.2217,4.3641,4290328769993455744,5874.0,5.010000228881836,-0.2199999988079071,0.20999999344348907,4.431213257915276,-0.1404628732745539
1008,260.71368,-2.3881776,HD157347,4367026303085396352,85042.0,157347,59476871,50.9694,48.702,-108.118,6.121606,0.84487,-35.98,True,True,True,True,5606.04700838161,106.808266208575,4.02600108187973,0.144682013888971,0.0542064788778071,0.0009784510580605,,,1.25355651552987,0.124936813611407,,,,,,4.708,0.237,4.46,0.126,4.704,0.015,5.133,0.017,4.803,0.076,4.686,0.016,6.966,0.022,6.295,0.023,0.946055007199122,-0.0264878070774714,0.0281842949032898,1.03642748331245,-0.0093306458755044,0.0101915727114925,9.93691481348772,-0.112776295683844,0.0975301824727524,4.38273713498735,-0.0197001995532915,0.0198426959690199,1.19865330877847,-0.0639559586074432,0.0655594668857658,5616.16850061363,-72.7293933073051,74.6944923716064,-0.0169095359886372,-0.0160510217042037,0.0172908461953157,131.597130321982,-3.28607952552593,3.272851080668,2771.91702792937,-3.28607952552593,3.272851080668,,,,17.380912000000002,-2.3881776,271,1.168709319668818,1.2107270974018918,2025.0921058165447,2025.786188934084,208.392455497774,1.2060926843370476,0.950137556412881,1.0,481.0,481.0,0.1129,10.814058763658858,0.3692420348961195,0.7704589660645103,294.5381218962426,664.8972437168075,0.0758494662675514,0.0995001042055184,2.4049157503351286,7.865332023095402,16.411770615371648,241,2020-02-10,2020-10-07,0.96263945,5606.04700838161,0.0542064788778071,4.02600108187973,,5780,-5.017018855,5561.0615,4.3529,4367026303085396352,5651.0,4.110000133514404,-0.03999999910593033,0.07000000029802322,4.418086833418177,0.029872975883960887
1027,236.00758,2.5151668,23Ser,4423865487962417024,77052.0,140538,459427073,67.6007,-42.431,-136.845,5.700448,0.852508,19.12,True,True,,,5731.87462033864,245.350129135567,4.39364425283162,0.170583437975529,0.08,0.0665979551103807,0.0,0.0,1.12872362375494,0.0391351217866027,3.92,0.0,0.255412017039803,0.796486202179409,,4.203,0.282,3.891,0.191,4.176,0.015,4.593,0.352,4.045,0.348,4.297,0.036,6.545,0.021,5.86,0.03,0.990198401686837,-0.0616006367752243,0.0501233407798619,0.980423274871439,-0.0122818703922407,0.0144711708270799,9.62117709580092,-0.505531305296723,0.317876298020783,4.45165209388211,-0.0395115238089376,0.0306347309054207,1.48381985972777,-0.148499291811361,0.127803028109728,5707.23192706857,-156.280920076787,123.093962813836,-0.0373785809137847,-0.0370130871530888,0.0285124626498625,145.544670432649,-6.91068634630182,5.6619400576441,3217.27774648584,-6.91068634630182,5.6619400576441,,,,15.733838666666667,2.5151668,271,1.1156980500235454,1.164140967378899,2025.0098684803445,2025.703951597883,206.1454957813238,1.162245250623459,0.9604671895022908,2.0,412.0,583.0,0.098,9.822611922206384,0.129046811319114,0.323087750253664,341.9949688259282,763.2001690494898,0.070477446594889,0.0920993166965896,2.2588554457678733,2.9744703317057137,7.447025756340606,243,2021-01-09,2020-09-07,1.0497818,5731.87462033864,0.08,4.39364425283162,0.255412017039803,5630,-4.778469803,5579.6113,4.3809,4423865487962417024,5696.0,4.480000019073486,-0.03999999910593033,0.10000000149011612,4.450902894660927,0.029872975883960887
1034,242.36095,11.574458,HD145229,4456798781792997888,79165.0,145229,291067698,29.6032,-99.96,99.787,7.301699,0.758794,-36.28,,,True,True,6045.13993606699,111.796629560061,4.54965928308439,0.174399070880941,0.1005,0.185505159368275,0.0,0.0,0.710491002828853,0.0557308416579086,5.45,0.0,0.0,0.0,,6.089,0.056,5.907,0.038,5.999,0.016,6.323,0.021,6.056,0.033,5.997,0.023,7.938,0.0,7.45,0.03,1.0241262381002,-0.0277053116006909,0.0186335830359667,0.951524859103544,-0.0078375269355441,0.0074070077694097,8.91026669665433,-0.557355766914688,0.381822996602798,4.4928523038158,-0.014232365346202,0.0081617966351839,1.68265324543943,-0.0606722776867905,0.0433910550858099,6003.96816645683,-71.0624923908263,75.4999273000567,0.0246127648030341,-0.0165572004491519,0.0167793651686344,154.09831823404,-2.57574464281538,1.78030166191741,3449.01560981976,-2.57574464281538,1.78030166191741,,,,16.157396666666667,11.574458,287,1.0470924790380092,1.107607050287135,2025.0098684803445,2025.753293999604,220.10043821580555,1.102873629373594,0.9216004260179056,1.0,284.0,284.0,0.212,14.07349921951503,0.2198374279005257,0.3284065255490567,389.018580970456,838.2940859639707,0.0669608351418214,0.0864893992557228,4.977416642670597,5.16142675619799,7.71045332938444,261,2021-01-09,2020-09-25,0.9528822,6045.13993606699,0.1005,4.54965928308439,0.0,5960,-4.471986761357472,5823.1396,4.3536,4456798781792997888,5914.0,4.920000076293945,-0.1899999976158142,0.10000000149011612,4.418907234949246,-0.11207356390637462
1036,243.32687,13.526901,49SerA,4464207428579939840,79492.0,145958A,119985828,41.1287,178.934,-419.941,7.181707,0.919627,17.86,,,,,5419.58256513014,123.096683579628,4.47981007915759,0.156111986272487,0.0284999999999997,0.104354715593818,0.0,0.0,0.913345847456479,0.0547279382213074,3.18,0.0,2.69839518741475,0.872010444038229,DS,,,,,,,5.59,0.03,5.238,0.029,5.172,0.042,8.12,0.023,7.34,0.023,0.924334716772255,-0.0274366709001447,0.0398392704507647,1.05456810904189,-0.0172422193365052,0.0196249605810503,10.029101947967,-0.114773653423011,0.0692932004328544,4.356512034887,-0.0197745027867713,0.0259293996580547,1.10713131539239,-0.0613824896875226,0.0846680940199345,5569.8440072779,-71.8474611184711,81.968321172476,-0.0166467872754394,-0.0200891396092719,0.0261975727497777,126.840364740442,-3.35877130635171,4.38973163208537,2621.75097932585,-3.35877130635171,4.38973163208537,,,,16.221791333333332,13.526901,290,1.0367178412109483,1.0987432131281232,2025.0098684803445,2025.7598729865,222.31120909742936,1.0937822539773028,0.916000587728198,1.0,306.0,306.0,0.1777,13.558153613666011,0.1820574268630277,0.2565681816861654,259.81550319160743,592.7267663538906,0.0805149224139159,0.1059919473444241,3.4524692450801715,3.537128120894968,4.984770717713156,264,2021-01-09,2020-09-28,1.0238467,5580.08316245267,0.0179999999999997,4.61634750783642,0.148107128164325,4900,,5370.846,4.4555,4464207428579939840,5621.0,4.400000095367432,0.019999999552965164,0.009999999776482582,4.538334257829113,0.08665159109503899
